type,source,episodes,status,airing,rating,score,scored_by,popularity,members,genre
ONA,Game,0,CurrentlyAiring,TRUE,G-AllAges,4.29,7,11853,156,"Fantasy,Game"
TV,Manga,25,FinishedAiring,FALSE,R-17+(violence&profanity),7.71,20365,1538,49846,"Mystery,Comedy,Demons,Supernatural,Shounen"
TV,Unknown,13,FinishedAiring,FALSE,PG-Children,6.89,318,8755,773,Comedy
Music,Music,1,FinishedAiring,FALSE,PG-Children,5.45,369,9157,615,"Music,School"
TV,Manga,24,FinishedAiring,FALSE,PG-13-Teens13orolder,8.06,39948,814,106541,"Comedy,Drama,Romance,Fantasy"
OVA,Manga,2,FinishedAiring,FALSE,PG-13-Teens13orolder,6.19,1424,6005,2934,"Adventure,Comedy,Fantasy"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.6,2397,4979,4736,"Adventure,Drama,Magic"
TV,Other,23,FinishedAiring,FALSE,G-AllAges,7.48,570,7473,1481,"Adventure,Comedy,Fantasy,Kids,Magic"
Special,Manga,1,FinishedAiring,FALSE,G-AllAges,4.89,273,9067,654,"Action,Adventure,Psychological,Supernatural"
TV,Original,12,FinishedAiring,FALSE,PG-13-Teens13orolder,5.64,15866,1712,42975,SliceofLife
TV,Manga,22,FinishedAiring,FALSE,PG-13-Teens13orolder,6.77,58,10007,382,"Comedy,Shoujo"
TV,Game,51,FinishedAiring,FALSE,G-AllAges,7.38,10926,2709,19456,"Sports,SuperPower,Shounen"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,4.49,45,11131,209,
TV,Unknown,24,FinishedAiring,FALSE,PG-13-Teens13orolder,6.32,69,9725,446,"Mecha,Sci-Fi,Shounen"
Special,Original,1,FinishedAiring,FALSE,G-AllAges,5.32,159,9159,619,"Romance,SliceofLife"
TV,Manga,26,FinishedAiring,FALSE,PG-13-Teens13orolder,8.04,2508,4699,5515,"Comedy,Parody,Seinen,SuperPower"
TV,Visualnovel,13,FinishedAiring,FALSE,PG-13-Teens13orolder,5.95,942,5301,4023,"Comedy,Drama,Harem,Romance,School"
TV,Manga,0,CurrentlyAiring,TRUE,G-AllAges,7.31,564,7178,1720,"Comedy,Kids,School,SliceofLife"
Movie,Other,1,FinishedAiring,FALSE,G-AllAges,5.31,13,13911,53,"Demons,Fantasy,Historical"
OVA,Unknown,13,FinishedAiring,FALSE,G-AllAges,5.95,103,9572,486,"Adventure,Fantasy,Comedy,Dementia,Music,Mystery"
TV,Manga,25,FinishedAiring,FALSE,PG-13-Teens13orolder,8.49,224182,153,351815,"Comedy,Sports,School,Shounen"
TV,Original,52,FinishedAiring,FALSE,G-AllAges,7.74,5930,2999,15745,"Action,Adventure,Fantasy,Sci-Fi,SliceofLife"
Special,Original,1,FinishedAiring,FALSE,G-AllAges,7.41,4080,3481,11373,"Adventure,Fantasy"
TV,Unknown,65,FinishedAiring,FALSE,PG-13-Teens13orolder,7.3,1594,5764,3287,"Comedy,Sports,Ecchi,Shounen"
Music,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.85,507,8548,869,Music
Movie,Original,1,FinishedAiring,FALSE,R-17+(violence&profanity),6.86,6094,3525,11094,"Action,Comedy,Drama,Mecha,Psychological,Sci-Fi,Shounen,Space"
OVA,Unknown,2,FinishedAiring,FALSE,Rx-Hentai,5.95,567,7194,1708,Hentai
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.63,1338,5477,3729,Hentai
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.17,28413,1113,74484,"Mystery,Comedy,Historical,Demons,Supernatural,Fantasy,School,Josei"
TV,Lightnovel,24,FinishedAiring,FALSE,R+-MildNudity,6.94,36871,1154,71300,"Comedy,Drama,Ecchi,Harem,Magic,Romance,School"
ONA,Game,1,FinishedAiring,FALSE,G-AllAges,6.07,699,5747,3312,"Fantasy,Game"
OVA,Manga,1,FinishedAiring,FALSE,Rx-Hentai,6.41,810,6721,2140,Hentai
TV,Game,24,FinishedAiring,FALSE,G-AllAges,6.64,14,12895,104,"Adventure,Comedy"
TV,Manga,25,FinishedAiring,FALSE,R-17+(violence&profanity),8.12,2453,4009,8081,"Supernatural,Comedy,SliceofLife,Drama"
Movie,Manga,1,FinishedAiring,FALSE,PG-Children,6.67,638,7183,1720,"Action,Adventure,Mecha,Sci-Fi,Shounen"
TV,Novel,13,FinishedAiring,FALSE,R-17+(violence&profanity),7.28,11053,1705,42886,"Mystery,Psychological,Supernatural,Thriller,Seinen"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.73,1065,5871,3111,Hentai
ONA,Other,12,FinishedAiring,FALSE,R+-MildNudity,5.88,688,5085,4508,"Ecchi,Fantasy"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,6.91,611,7155,1734,Historical
OVA,Visualnovel,3,FinishedAiring,FALSE,R-17+(violence&profanity),6.59,3779,3809,9204,"Adventure,Horror,Mystery"
TV,4-komamanga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.39,34956,883,98922,"Comedy,Parody,Dementia"
Movie,Unknown,1,FinishedAiring,FALSE,PG-Children,7.64,1292,6519,2348,"Adventure,Comedy,Fantasy"
OVA,Unknown,1,FinishedAiring,FALSE,None,6.13,8,10881,238,"Adventure,Drama"
ONA,Original,1,FinishedAiring,FALSE,G-AllAges,6.77,516,8553,864,"Drama,Music"
Movie,Unknown,1,FinishedAiring,FALSE,None,5.63,16,11881,156,Kids
TV,Unknown,26,FinishedAiring,FALSE,G-AllAges,5.33,6,11987,149,"Comedy,SliceofLife"
TV,Game,25,FinishedAiring,FALSE,PG-13-Teens13orolder,7.71,35949,850,102438,"Comedy,Drama,Music"
OVA,Unknown,3,FinishedAiring,FALSE,G-AllAges,5.86,7,13417,80,Kids
Music,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.68,1438,6508,2361,Music
Special,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.37,1292,4343,6658,"SliceofLife,Magic,Fantasy,Shounen"
TV,Original,24,CurrentlyAiring,TRUE,PG-13-Teens13orolder,6.35,6668,1866,37082,"Action,Fantasy"
Special,Lightnovel,1,Notyetaired,FALSE,PG-13-Teens13orolder,0,10,4812,5246,"Action,Game,Military,Sci-Fi,Fantasy"
TV,Manga,50,FinishedAiring,FALSE,PG-13-Teens13orolder,7.35,3531,3477,11397,"Action,Mystery,Drama,Romance,Seinen"
OVA,Original,2,FinishedAiring,FALSE,PG-13-Teens13orolder,5.91,475,7820,1256,"Fantasy,Romance"
TV,Original,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.23,2527,5446,3778,"Adventure,Comedy"
OVA,Unknown,5,FinishedAiring,FALSE,PG-13-Teens13orolder,6.35,448,7641,1373,"Ecchi,Mecha,Comedy,Sci-Fi"
OVA,Manga,2,FinishedAiring,FALSE,Rx-Hentai,6.78,1165,5704,3374,Hentai
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,4.85,34,11249,198,"Comedy,Parody,SuperPower"
TV,Unknown,35,FinishedAiring,FALSE,PG-13-Teens13orolder,6.51,165,8436,919,Horror
OVA,Manga,2,FinishedAiring,FALSE,Rx-Hentai,6.01,4327,3709,9804,Hentai
Special,Manga,1,FinishedAiring,FALSE,R+-MildNudity,6.7,231,5666,3428,"Police,Sci-Fi,Seinen"
Special,Picturebook,1,FinishedAiring,FALSE,PG-Children,5.94,1340,6406,2471,Kids
OVA,Original,1,FinishedAiring,FALSE,G-AllAges,4.33,3,14157,36,"Fantasy,Kids"
OVA,Visualnovel,4,FinishedAiring,FALSE,Rx-Hentai,6.92,2688,4210,7285,"Action,Hentai,Supernatural"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,5.59,135,10608,277,Dementia
OVA,Unknown,2,FinishedAiring,FALSE,R+-MildNudity,5.83,29,11137,209,"Action,Police,Drama"
Special,Lightnovel,6,FinishedAiring,FALSE,PG-13-Teens13orolder,6.58,3426,3407,11990,"Comedy,Ecchi,Harem,Romance,School"
OVA,Unknown,1,FinishedAiring,FALSE,PG-Children,5.54,24,11072,215,Kids
TV,Manga,36,FinishedAiring,FALSE,G-AllAges,6.25,399,6797,2056,"Sci-Fi,Comedy,Shoujo"
OVA,Unknown,20,FinishedAiring,FALSE,G-AllAges,6.32,50,10513,289,Fantasy
Special,Lightnovel,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.49,5765,3470,11453,Comedy
TV,Lightnovel,26,FinishedAiring,FALSE,PG-13-Teens13orolder,7.22,19854,1421,55902,"Sci-Fi,Space"
OVA,Original,1,FinishedAiring,FALSE,R-17+(violence&profanity),5.68,3059,4464,6213,"Action,Fantasy,Historical,Magic"
TV,Game,12,FinishedAiring,FALSE,R-17+(violence&profanity),7.67,65264,584,142665,"Action,Mystery,Horror,Psychological"
ONA,Original,4,FinishedAiring,FALSE,G-AllAges,4.75,32,12355,131,"Adventure,Space,Comedy"
ONA,Unknown,4,FinishedAiring,FALSE,PG-13-Teens13orolder,5.82,93,9762,440,"Parody,Comedy"
Special,Unknown,3,FinishedAiring,FALSE,PG-Children,5.53,36,12245,135,"Comedy,Kids"
ONA,Original,1,FinishedAiring,FALSE,G-AllAges,4.73,40,11582,174,"SliceofLife,Comedy"
TV,Original,50,FinishedAiring,FALSE,G-AllAges,7.8,2348,4163,7454,"Action,Comedy,Fantasy,Magic,School,Shoujo,SliceofLife"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.61,73,8868,724,Mystery
TV,Other,26,FinishedAiring,FALSE,PG-13-Teens13orolder,7.57,44550,973,87185,"Historical,Mecha,Samurai,Sci-Fi"
OVA,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.61,1514,4539,6003,"Comedy,Shounen"
OVA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.36,3904,4012,8058,"Action,Sci-Fi,Harem,Space,Comedy,Shounen"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.7,114663,336,218740,"Game,Comedy,School,Seinen"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.95,21,10823,247,"Kids,Adventure"
TV,Original,13,FinishedAiring,FALSE,PG-13-Teens13orolder,6.36,1814,4739,5390,"Adventure,Drama,Mecha,Military,Sci-Fi,Space"
TV,Unknown,41,FinishedAiring,FALSE,PG-Children,5.29,7,13606,71,"Kids,Adventure,Sci-Fi"
OVA,Visualnovel,1,FinishedAiring,FALSE,PG-13-Teens13orolder,4.78,577,7634,1373,"Fantasy,Music,Romance,School"
Movie,Novel,1,FinishedAiring,FALSE,G-AllAges,6.68,331,8538,870,"Adventure,Historical,Romance"
ONA,Unknown,78,FinishedAiring,FALSE,G-AllAges,5.22,27,11042,220,"Action,Seinen"
ONA,Game,4,FinishedAiring,FALSE,PG-13-Teens13orolder,6.18,90,9975,392,"Game,Drama,Mecha"
TV,Other,26,FinishedAiring,FALSE,PG-13-Teens13orolder,6.04,66,10429,306,Comedy
Movie,Other,1,FinishedAiring,FALSE,PG-Children,5.33,33,11471,182,"Kids,SuperPower"
OVA,Original,3,FinishedAiring,FALSE,R+-MildNudity,7.45,5835,3063,15030,"Action,Military,Sci-Fi,Magic"
OVA,Lightnovel,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.23,8523,2947,16401,"Action,Historical,Mystery"
TV,Manga,13,FinishedAiring,FALSE,R-17+(violence&profanity),7.18,41098,766,112618,"Drama,Psychological,Romance,School"
Music,Unknown,1,FinishedAiring,FALSE,G-AllAges,3.33,18,14232,33,"Action,Music,Parody"
OVA,Visualnovel,1,FinishedAiring,FALSE,Rx-Hentai,5.08,407,7558,1424,Hentai
OVA,Original,1,FinishedAiring,FALSE,Rx-Hentai,5.78,394,8043,1132,Hentai
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,5.92,1532,5063,4553,"Hentai,Vampire"
TV,Original,0,FinishedAiring,FALSE,None,4.58,19,10196,344,Comedy
TV,Manga,25,FinishedAiring,FALSE,PG-13-Teens13orolder,8.87,205597,171,333808,"Comedy,Sports,Drama,School,Shounen"
Special,Original,1,FinishedAiring,FALSE,R+-MildNudity,5.96,229,9013,672,Sci-Fi
TV,Original,24,FinishedAiring,FALSE,G-AllAges,5.95,59,9852,418,"Comedy,Music"
Music,Music,1,FinishedAiring,FALSE,G-AllAges,4.17,24,14058,44,Music
Special,Novel,0,CurrentlyAiring,TRUE,PG-13-Teens13orolder,5.46,646,5359,3913,"Action,Sci-Fi,Drama,Romance"
Special,Original,1,FinishedAiring,FALSE,G-AllAges,3.88,24,12658,115,"Comedy,Parody"
Movie,Novel,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.54,89,3214,13838,"Music,Drama,School"
Special,Game,2,FinishedAiring,FALSE,PG-Children,7.12,3541,4150,7515,"Action,Comedy,Fantasy,Kids"
TV,Unknown,20,FinishedAiring,FALSE,None,6.39,23,11684,165,Comedy
TV,Lightnovel,26,FinishedAiring,FALSE,PG-13-Teens13orolder,6.52,6105,2898,16912,"Comedy,Drama,Harem,Romance,SliceofLife"
Special,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.83,87,10861,241,Fantasy
Movie,Unknown,1,FinishedAiring,FALSE,R+-MildNudity,5.67,6,13136,92,"Comedy,Seinen,SliceofLife"
OVA,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.9,50,10248,334,"Sci-Fi,Mecha,Shounen"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,6.18,135,10198,344,Fantasy
TV,Manga,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.3,210142,154,350090,"Drama,Mystery,Romance,Shoujo,Supernatural,Vampire"
OVA,Game,1,FinishedAiring,FALSE,None,6.18,38,11670,166,Comedy
ONA,4-komamanga,2,FinishedAiring,FALSE,G-AllAges,6.83,4369,3562,10763,Comedy
TV,Unknown,40,FinishedAiring,FALSE,G-AllAges,7.26,373,7781,1276,"Adventure,Drama"
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.85,134,9364,545,"Drama,Military,Seinen"
Special,Visualnovel,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.95,832,6240,2670,"Action,Fantasy,Military,Historical,Shoujo"
Special,Unknown,1,FinishedAiring,FALSE,PG-Children,6.5,1453,5390,3867,"Adventure,Comedy,Fantasy,Kids"
Special,Manga,1,FinishedAiring,FALSE,G-AllAges,6.48,166,9515,503,"Adventure,Cars,Shounen,Sports"
TV,Manga,51,FinishedAiring,FALSE,PG-13-Teens13orolder,7.25,16390,1767,40401,"Action,Comedy,Parody"
TV,Lightnovel,12,FinishedAiring,FALSE,R+-MildNudity,7.04,76450,495,161469,"Comedy,Romance,Ecchi,Fantasy"
ONA,Original,1,FinishedAiring,FALSE,G-AllAges,5,25,13787,62,SliceofLife
OVA,Unknown,2,FinishedAiring,FALSE,R+-MildNudity,5.97,31,11511,178,"Adventure,Police,Drama"
TV,Lightnovel,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.5,11394,2452,23416,"Adventure,Comedy,Fantasy"
TV,Original,12,FinishedAiring,FALSE,R-17+(violence&profanity),6.06,1428,5707,3369,"Action,Parody,Comedy,Sci-Fi"
Movie,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,8.03,7175,2738,18925,"Action,Sci-Fi,Seinen"
Special,Manga,2,FinishedAiring,FALSE,R-17+(violence&profanity),6.57,612,7908,1204,"Comedy,MartialArts,School,Shounen"
TV,Manga,0,Notyetaired,FALSE,None,0,0,8544,896,"Sci-Fi,Mystery,Horror,Shounen"
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.38,5963,3621,10379,"Adventure,Fantasy,Sci-Fi,Shounen"
TV,Manga,26,FinishedAiring,FALSE,R-17+(violence&profanity),6.95,135,8407,933,"Action,Adventure,Historical,MartialArts,Samurai"
TV,Unknown,26,FinishedAiring,FALSE,PG-Children,6.21,51,10221,341,Game
TV,Manga,24,FinishedAiring,FALSE,PG-13-Teens13orolder,7.43,57264,769,112066,"Comedy,Supernatural,Magic,Romance,Seinen"
TV,Original,50,FinishedAiring,FALSE,PG-Children,5.61,33,10640,270,"Action,Kids"
TV,Manga,52,FinishedAiring,FALSE,PG-13-Teens13orolder,7.69,8885,2967,16161,"SliceofLife,Comedy,Sports,Shounen"
Special,Manga,1,FinishedAiring,FALSE,Rx-Hentai,7.11,2984,4610,5760,Hentai
Special,Unknown,6,FinishedAiring,FALSE,R+-MildNudity,6.62,2634,4745,5384,"Ecchi,Comedy"
Music,Music,1,FinishedAiring,FALSE,PG-13-Teens13orolder,4.77,148,10644,273,"Action,Music"
Special,Unknown,1,FinishedAiring,FALSE,PG-Children,3.25,28,12877,105,"Kids,Mecha"
ONA,Original,4,FinishedAiring,FALSE,R-17+(violence&profanity),4.16,43,12105,143,"Comedy,Horror"
Music,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.44,361,9148,618,Music
TV,Original,0,CurrentlyAiring,TRUE,G-AllAges,4.8,5,13603,71,Kids
OVA,Unknown,4,FinishedAiring,FALSE,Rx-Hentai,5.87,98,9441,522,Hentai
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.52,11169,1831,38349,"SliceofLife,Comedy,Shounen"
Movie,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.28,2488,4647,5650,"Action,Adventure,Mystery,Comedy,Seinen"
TV,Original,25,FinishedAiring,FALSE,PG-13-Teens13orolder,7.28,31034,1061,78087,"Action,Game,Mystery,Shounen"
TV,Lightnovel,24,FinishedAiring,FALSE,PG-13-Teens13orolder,7.44,144743,254,269967,"Action,Magic,Romance,Fantasy,Shounen"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.05,539,8045,1133,"Comedy,Romance,School,Shounen"
TV,Original,12,CurrentlyAiring,TRUE,PG-13-Teens13orolder,5.75,1202,3265,13305,"Comedy,School,Supernatural"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,8.45,262204,118,404788,"Adventure,Comedy,Supernatural"
OVA,Unknown,3,FinishedAiring,FALSE,None,3.26,39,11444,184,"Comedy,Dementia,Fantasy,Horror,Music,Parody"
TV,Other,13,FinishedAiring,FALSE,PG-13-Teens13orolder,5.72,72,10268,337,"SliceofLife,Parody,Mecha"
OVA,4-komamanga,1,FinishedAiring,FALSE,G-AllAges,5.93,1016,6590,2270,"Comedy,Music"
TV,Novel,24,FinishedAiring,FALSE,PG-13-Teens13orolder,5.67,415,7472,1480,"Sci-Fi,SliceofLife"
TV,Manga,0,CurrentlyAiring,TRUE,G-AllAges,6.89,3033,2878,17157,"Comedy,Demons,Supernatural,Shounen"
TV,Lightnovel,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.98,1996,4648,5649,"Sci-Fi,Adventure,Space"
TV,Original,13,FinishedAiring,FALSE,PG-13-Teens13orolder,6.59,12728,2250,27009,"Comedy,Romance,School"
Special,Original,1,FinishedAiring,FALSE,PG-Children,5.29,427,7732,1308,"Comedy,School,SliceofLife"
Movie,Manga,1,Notyetaired,FALSE,PG-13-Teens13orolder,0,0,5379,3879,"Action,Historical,Shoujo,Supernatural"
ONA,Unknown,1,FinishedAiring,FALSE,G-AllAges,4.98,308,9381,540,"Parody,Game,Comedy"
OVA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.89,1103,5858,3126,"Comedy,Romance,Sci-Fi"
OVA,Visualnovel,3,FinishedAiring,FALSE,Rx-Hentai,6.54,3052,4348,6634,Hentai
TV,Manga,12,FinishedAiring,FALSE,R+-MildNudity,6.9,20601,1678,43866,"Action,Ecchi,MartialArts,School,SuperPower"
OVA,Manga,1,FinishedAiring,FALSE,Rx-Hentai,6.07,1133,5730,3335,Hentai
TV,Picturebook,83,FinishedAiring,FALSE,PG-Children,6.55,76,10609,275,"Comedy,Kids"
Movie,Original,1,FinishedAiring,FALSE,PG-Children,5.44,9,11201,204,"Kids,Magic,Fantasy"
OVA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.24,25,11272,197,Seinen
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.25,8,13105,95,Kids
OVA,Manga,5,FinishedAiring,FALSE,R+-MildNudity,7.57,11572,2332,25428,"Action,Comedy,School"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,8.34,38439,1148,71737,"Drama,Josei,Romance,SliceofLife"
Special,Webmanga,1,FinishedAiring,FALSE,G-AllAges,6.12,1155,6363,2531,"SliceofLife,Comedy,Fantasy"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.34,990,6500,2368,Hentai
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.39,6694,3133,14454,"Parody,Comedy,Harem,School"
TV,Original,34,FinishedAiring,FALSE,G-AllAges,6.76,29,11219,201,"Action,Sci-Fi,Adventure"
TV,Original,12,FinishedAiring,FALSE,G-AllAges,6.41,629,7062,1821,Comedy
TV,Lightnovel,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.57,76116,514,156570,"Action,Sci-Fi,Harem,Romance,Ecchi,Mecha,School"
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.5,8000,3163,14227,"Adventure,Comedy,Shounen"
Music,Original,1,FinishedAiring,FALSE,G-AllAges,3.63,8,14226,32,"Kids,Music,Sports"
TV,Original,31,FinishedAiring,FALSE,PG-Children,6.79,165,9581,486,"Sci-Fi,Adventure,Comedy,Mecha"
TV,Manga,24,FinishedAiring,FALSE,PG-13-Teens13orolder,8.29,385532,52,629352,"Action,Adventure,Supernatural,Magic,Ecchi,Fantasy,Shounen"
TV,Manga,26,FinishedAiring,FALSE,PG-13-Teens13orolder,8.02,101593,347,214621,"Comedy,Romance,School,Shounen"
TV,Manga,291,FinishedAiring,FALSE,PG-13-Teens13orolder,8.31,367982,70,534974,"Action,Adventure,Comedy,Fantasy,MartialArts,Shounen,SuperPower"
Movie,Original,1,FinishedAiring,FALSE,PG-Children,6.98,7008,3183,14132,"Adventure,Comedy,Drama,Fantasy,Shounen"
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.33,555,7825,1255,"Action,Mecha,Sci-Fi"
TV,Original,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.59,38200,810,106891,"Military,Sci-Fi,Music,SliceofLife"
Special,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.26,22685,1716,42385,"Romance,Shoujo"
Music,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.13,59,12622,118,Music
OVA,Novel,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.32,454,6754,2099,Horror
Special,Unknown,4,FinishedAiring,FALSE,PG-13-Teens13orolder,6.39,1085,5222,4188,"Mecha,Sci-Fi"
Music,Music,1,FinishedAiring,FALSE,G-AllAges,4.87,72,12098,143,"Music,Kids"
ONA,Original,3,FinishedAiring,FALSE,G-AllAges,4.89,35,12593,119,"Action,Comedy"
TV,Unknown,26,FinishedAiring,FALSE,PG-13-Teens13orolder,6.22,190,8666,807,"Adventure,Mecha,Sci-Fi"
Music,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6,991,7421,1521,"Action,Music"
OVA,Manga,3,FinishedAiring,FALSE,R+-MildNudity,6.37,1923,4853,5038,"Comedy,Ecchi,Romance,Seinen,SliceofLife"
Movie,Manga,1,Notyetaired,FALSE,PG-13-Teens13orolder,0,0,5251,4168,"Action,SuperPower,Supernatural"
Special,Lightnovel,6,FinishedAiring,FALSE,R+-MildNudity,6.43,11631,2512,22305,"Ecchi,Seinen"
TV,Manga,22,FinishedAiring,FALSE,PG-13-Teens13orolder,8.22,313058,59,574476,"Action,Comedy,School,Shounen"
TV,Lightnovel,12,FinishedAiring,FALSE,R+-MildNudity,7.47,255852,101,441348,"Ecchi,SliceofLife,Comedy,Harem,Romance,School"
ONA,Original,20,FinishedAiring,FALSE,G-AllAges,5.7,647,6401,2476,"Comedy,Parody"
OVA,Unknown,2,FinishedAiring,FALSE,PG-13-Teens13orolder,7.32,1658,5141,4386,"Comedy,Music"
Music,Music,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.83,442,8809,753,"Music,Vampire"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,5.66,1286,5406,3833,"Hentai,Mystery"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.8,10839,2539,21927,Hentai
OVA,Manga,1,FinishedAiring,FALSE,R-17+(violence&profanity),6.19,895,5836,3167,"Action,MartialArts,Shounen"
TV,Original,25,FinishedAiring,FALSE,PG-13-Teens13orolder,6.64,364,7248,1663,"Action,Sci-Fi,Fantasy,Mecha"
Special,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.68,34,10810,247,"Action,MartialArts,Sports"
Special,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.35,17,12667,115,"Comedy,Historical,Kids"
Movie,Original,1,Notyetaired,FALSE,None,0,0,9692,455,Drama
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,4.73,612,8267,1006,Action
Music,Music,1,FinishedAiring,FALSE,G-AllAges,4.77,48,13325,85,Music
Special,Lightnovel,7,FinishedAiring,FALSE,PG-13-Teens13orolder,6.33,3949,3327,12802,"Comedy,Supernatural,Fantasy"
TV,Lightnovel,0,Notyetaired,FALSE,PG-13-Teens13orolder,0,5,1069,77620,"Action,Fantasy,Game,Sci-Fi"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,4.14,37,12573,119,Demons
OVA,Visualnovel,3,FinishedAiring,FALSE,Rx-Hentai,6.28,1089,5588,3544,Hentai
OVA,Original,2,FinishedAiring,FALSE,Rx-Hentai,6.05,477,7328,1596,Hentai
TV,Original,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.26,27316,1433,55390,"Action,Sci-Fi,Mecha"
Special,Lightnovel,1,FinishedAiring,FALSE,R-17+(violence&profanity),7.84,14000,1940,34770,"Action,Mystery,Supernatural"
Movie,Novel,1,FinishedAiring,FALSE,G-AllAges,7.03,2938,4079,7804,"Fantasy,Magic"
OVA,Visualnovel,4,FinishedAiring,FALSE,Rx-Hentai,6.96,2790,4321,6723,"Hentai,Sci-Fi,Supernatural"
TV,Original,0,CurrentlyAiring,TRUE,G-AllAges,4.5,2,13916,53,"Fantasy,Kids"
Movie,Lightnovel,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.22,3304,3758,9510,"Sci-Fi,Space"
TV,Unknown,18,FinishedAiring,FALSE,G-AllAges,5.28,98,10553,284,Comedy
OVA,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.05,21,12617,117,"Fantasy,Kids"
Music,Music,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.98,371,8900,712,"Music,Romance"
Movie,Lightnovel,1,FinishedAiring,FALSE,R-17+(violence&profanity),8.43,81479,392,192398,"Mystery,Supernatural,Vampire"
TV,Original,50,FinishedAiring,FALSE,G-AllAges,7.09,832,4994,4708,"Magic,Comedy,Shoujo"
Movie,Book,1,FinishedAiring,FALSE,G-AllAges,6.75,4,14283,29,"Fantasy,Kids"
Special,Game,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.22,570,6351,2547,"Action,Fantasy,Supernatural,Demons"
OVA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.46,27174,1529,50270,"Drama,Sci-Fi"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.44,1123,5464,3750,Hentai
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,3.22,18,12301,132,"Action,Adventure,Sci-Fi,Space,SuperPower"
