anime_id,title,type,source,status,rating,score,rank,popularity,genre
9861,Anime Tenchou Movie,Movie,Unknown,Finished Airing,G - All Ages,5.54,8289,7387,"Action, Parody"
9862,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,Movie,Original,Finished Airing,G - All Ages,5.83,7727,10449,"Adventure, Magic, Fantasy, Shoujo"
9863,SKET Dance,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,8.33,213,646,"Comedy, School, Shounen"
9865,Hetalia Axis Powers Fan Disc,OVA,Web manga,Finished Airing,PG-13 - Teens 13 or older,7.48,1693,3730,"Comedy, Historical, Parody"
9866,Oshin,Movie,Unknown,Finished Airing,G - All Ages,7.9,11658,10310,"Historical, Drama"
9868,Chengyu Donghua Lang,TV,Unknown,Finished Airing,PG - Children,5.91,9822,11367,"Historical, Kids"
9869,Din Dong,Special,Unknown,Finished Airing,G - All Ages,6.93,9976,12557,"Comedy, Parody"
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,OVA,Game,Currently Airing,PG-13 - Teens 13 or older,7.13,3110,2453,"Magic, Vampire, Fantasy"
9875,Anime Tenchou x Touhou Project,Special,Game,Finished Airing,G - All Ages,6.9,3899,3598,"Fantasy, Magic"
9878,Licca-chan to Yamaneko Hoshi no Tabi,OVA,Unknown,Finished Airing,G - All Ages,5.88,7624,10794,"Adventure, Fantasy, Kids, Magic"
9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,OVA,Unknown,Finished Airing,G - All Ages,5.14,12122,12351,Kids
9880,Esper Mami: Hoshizora no Dancing Doll,Movie,Unknown,Finished Airing,G - All Ages,6.16,6899,10402,"Fantasy, Shounen"
9881,Chou Supercar Gattiger,TV,Unknown,Finished Airing,G - All Ages,6.35,6177,10505,"Action, Cars, Sci-Fi"
9882,High School Mystery: Gakuen Nanafushigi,TV,Unknown,Finished Airing,R - 17+ (violence & profanity),6.42,5918,9583,"Horror, Mystery"
9883,Osomatsu-kun (1988),TV,Manga,Finished Airing,G - All Ages,6.96,3711,6026,Comedy
9884,Osomatsu-kun,TV,Manga,Finished Airing,PG - Children,6.86,4084,6816,Comedy
9885,Shin Bikkuriman,TV,Unknown,Finished Airing,PG - Children,5.16,12058,11723,"Comedy, Fantasy"
9886,Ganbare! Moudouken Serve,Special,Unknown,Finished Airing,G - All Ages,5.67,10176,12445,Slice of Life
9887,Momoko,OVA,Unknown,Finished Airing,Rx - Hentai,5.39,0,9096,"Hentai, Romance"
9888,Shinryaku! Ika Musume Specials,Special,Unknown,Finished Airing,G - All Ages,7.36,2205,2903,Comedy
9890,Major: Message,OVA,Manga,Finished Airing,PG-13 - Teens 13 or older,8.33,209,2906,"Comedy, Drama, Sports"
9893,Suite Precure♪,TV,Original,Finished Airing,G - All Ages,7.35,2259,3856,"Action, Fantasy, Magic, Shoujo"
9895,The Bathroom,Movie,Original,Finished Airing,R - 17+ (violence & profanity),4.24,9418,8496,"Comedy, Dementia"
9900,Hamster Club,TV,Unknown,Finished Airing,G - All Ages,6.43,5876,9822,Kids
9902,Hyper ERT,TV,Unknown,Finished Airing,G - All Ages,5.69,10538,12869,Kids
9903,"Chi Dor Dor, Chi Dor Dor",TV,Unknown,Finished Airing,G - All Ages,5.79,9826,12724,Kids
9904,Inyouchuu Etsu,OVA,Visual novel,Finished Airing,Rx - Hentai,6.29,0,5772,"Hentai, Demons, Supernatural, Magic, Romance, Fantasy"
9905,Captain (TV),TV,Manga,Finished Airing,G - All Ages,6.33,6255,10342,"Sports, Shounen"
9906,Sue Cat,TV,Unknown,Finished Airing,PG - Children,6.14,12278,11544,"Adventure, Music, Shoujo"
9907,Bokura no Live Kimi to no Life,Music,Music,Finished Airing,PG-13 - Teens 13 or older,7.2,2799,3213,Music
9910,Shokichi Monogatari,Music,Unknown,Finished Airing,G - All Ages,5.52,8346,11129,"Kids, Music"
9911,Houkago no Pleiades,ONA,Original,Finished Airing,G - All Ages,6.19,6789,3083,Magic
9916,Samurai Giants,TV,Unknown,Finished Airing,PG-13 - Teens 13 or older,6.49,5652,9302,Sports
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,Movie,Game,Finished Airing,PG - Children,6.85,4121,2458,"Adventure, Comedy, Drama, Fantasy, Kids"
9919,Ao no Exorcist,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,7.83,823,14,"Action, Demons, Fantasy, Shounen, Supernatural"
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,TV,Visual novel,Finished Airing,R+ - Mild Nudity,6.82,4247,1295,"Comedy, Drama, Ecchi, Harem, Romance"
9924,Shukufuku no Campanella: La Campanella Della Benedizione,OVA,Visual novel,Finished Airing,R+ - Mild Nudity,6.58,5299,5059,"Comedy, Ecchi, Fantasy"
9925,Amagami SS: Tachibana Miya-hen - Imouto,Special,Unknown,Finished Airing,PG-13 - Teens 13 or older,7.31,2369,1874,School
9926,Sekaiichi Hatsukoi,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,8.07,469,701,"Comedy, Drama, Romance, Shounen Ai"
9930,Snow Halation,Music,Music,Finished Airing,PG-13 - Teens 13 or older,7.72,1069,3384,Music
9931,Happy Birthday: Inochi Kagayaku Toki,Movie,Unknown,Finished Airing,G - All Ages,7.36,2184,7021,"Drama, Kids, Slice of Life"
9934,Nekogami Yaoyorozu,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,6.7,4771,3110,"Slice of Life, Comedy, Supernatural, Seinen"
9935,Chocolat no Mahou,OVA,Manga,Finished Airing,PG-13 - Teens 13 or older,6.2,6746,5025,"Drama, Magic, Shoujo, Supernatural"
9936,Maken-Ki!,TV,Manga,Finished Airing,R+ - Mild Nudity,6.62,5123,580,"Action, Ecchi, Harem, Martial Arts, School, Super Power"
9938,Ikoku Meiro no Croisée The Animation,TV,Manga,Finished Airing,G - All Ages,7.47,1729,1659,"Slice of Life, Historical, Seinen"
9939,Kunoichi Sakuya,OVA,Visual novel,Finished Airing,Rx - Hentai,5.96,0,7380,Hentai
9940,Mai no Mahou to Katei no Hi,Special,Original,Finished Airing,PG - Children,5.98,7399,7807,"Drama, Magic"
9941,Tiger & Bunny,TV,Original,Finished Airing,PG-13 - Teens 13 or older,8.06,480,605,"Action, Mystery, Comedy, Super Power"
9943,Ore-sama Kingdom,OVA,Manga,Finished Airing,G - All Ages,6.51,5573,6573,"Romance, Shoujo"
9944,Hime Gal♥Paradise,OVA,Manga,Finished Airing,PG - Children,6.17,6858,8931,Shoujo
9947,Lan Mao,TV,Original,Currently Airing,PG - Children,5.69,11059,10085,"Adventure, Comedy"
9948,Music Up,TV,Unknown,Finished Airing,PG-13 - Teens 13 or older,6.09,11356,11295,Music
9949,Fuwa Aoyun Manyouji,TV,Unknown,Finished Airing,PG - Children,5.83,10149,12536,"Comedy, Sports"
9950,Hulu Xiongdi,TV,Unknown,Finished Airing,PG - Children,6.68,4847,10802,"Action, Super Power"
9951,Jiu Se Lu,Movie,Unknown,Finished Airing,G - All Ages,6.15,6936,8404,Supernatural
9952,Wei Qi Shao Nian,TV,Unknown,Finished Airing,PG - Children,6.28,6497,10419,"Game, Historical"
9955,Da Zuiba Dudu,TV,Unknown,Finished Airing,PG - Children,5.63,9939,12108,"Slice of Life, Kids"
9956,The Primitives: Bongo and Grunge,TV,Unknown,Finished Airing,G - All Ages,5.33,12424,13229,Comedy
9957,Hoshizora no Violin,Movie,Unknown,Finished Airing,G - All Ages,6.72,4661,9242,"Historical, Slice of Life"
9958,Hayate no Gotoku! Heaven Is a Place on Earth,Movie,Manga,Finished Airing,PG-13 - Teens 13 or older,7.24,2644,2273,"Harem, Comedy, Parody, Shounen"
9959,Raiyantsuuri no Uta,Movie,Unknown,Finished Airing,G - All Ages,7.39,2083,8733,"Drama, Historical"
9963,Detective Conan Movie 15: Quarter of Silence,Movie,Manga,Finished Airing,G - All Ages,8.13,396,2443,"Adventure, Comedy, Mystery, Police, Shounen"
9965,Soukou Kyojin Z-Knight,OVA,Unknown,Finished Airing,PG - Children,5.14,12249,11842,Mecha
9967,W: Wish Omake,Special,Unknown,Finished Airing,R+ - Mild Nudity,5.47,8424,8271,"Harem, School, Seinen"
9968,Wana: Hakudaku Mamire no Houkago,OVA,Visual novel,Finished Airing,Rx - Hentai,6.63,0,5477,Hentai
9969,Gintama&#039;,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,9.11,7,342,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen"
9970,Floating Material,OVA,Visual novel,Finished Airing,Rx - Hentai,6.74,0,4488,Hentai
9972,Document Taiyou no Kiba Dagram,Movie,Unknown,Finished Airing,R - 17+ (violence & profanity),6.13,6993,9833,"Drama, Mecha, Military, Sci-Fi, Shounen"
9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,Movie,Other,Finished Airing,G - All Ages,5.72,7960,11233,"Adventure, Comedy, Kids"
9976,Wakaranai Buta,Movie,Original,Finished Airing,PG-13 - Teens 13 or older,4.7,9268,9706,Drama
9978,Kyouryuu Tankentai Born Free,TV,Unknown,Finished Airing,G - All Ages,6.08,7148,10084,"Action, Sci-Fi"
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,Movie,Original,Finished Airing,G - All Ages,7.6,1358,5631,"Action, Fantasy, Magic, Shoujo"
9981,Phi Brain: Kami no Puzzle,TV,Original,Finished Airing,PG-13 - Teens 13 or older,7.28,2502,1061,"Action, Game, Mystery, Shounen"
9982,Fairy Tail OVA,OVA,Manga,Finished Airing,PG-13 - Teens 13 or older,7.75,983,818,"Comedy, Magic, Ecchi, Fantasy, Shounen"
9988,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,OVA,Visual novel,Finished Airing,PG-13 - Teens 13 or older,6.93,3818,3368,"Drama, Romance, School"
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,TV,Original,Finished Airing,PG-13 - Teens 13 or older,8.55,81,45,"Slice of Life, Supernatural, Drama"
9990,Midori-ko,Movie,Original,Finished Airing,PG-13 - Teens 13 or older,6.06,7210,7966,"Dementia, Drama"
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,Special,Unknown,Finished Airing,G - All Ages,6.15,6925,10024,"Kids, Adventure"
9993,Samuraider: Nazo no Tenkousei,OVA,Unknown,Finished Airing,R - 17+ (violence & profanity),5.72,11944,10516,"Action, Drama, Samurai"
9996,Hyouge Mono,TV,Manga,Finished Airing,R - 17+ (violence & profanity),8.06,474,3085,"Historical, Samurai, Seinen"
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,OVA,Unknown,Finished Airing,PG-13 - Teens 13 or older,6,9895,11667,"Police, Comedy, Romance, Drama"
9999,One Piece 3D: Mugiwara Chase,Movie,Manga,Finished Airing,PG-13 - Teens 13 or older,7.26,2582,2132,"Action, Adventure, Comedy, Fantasy, Shounen"
10000,Esper Mami Special: My Angel Mami-chan,Special,Unknown,Finished Airing,PG-13 - Teens 13 or older,6.48,10061,11218,"Comedy, Super Power, Supernatural"
10003,Kago Shintarou Anime Sakuhin Shuu,OVA,Original,Finished Airing,R+ - Mild Nudity,5.08,8959,6467,"Comedy, Dementia, Horror, Seinen"
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,Movie,Unknown,Finished Airing,G - All Ages,6.68,4861,9395,"Action, Adventure, Mecha, Sci-Fi"
10012,Carnival Phantasm,OVA,Manga,Finished Airing,PG-13 - Teens 13 or older,7.97,585,878,"Comedy, Parody, Supernatural"
10013,Shouwa Monogatari (Movie),Movie,Unknown,Finished Airing,PG - Children,6.45,5819,8101,"Drama, Historical"
10014,Shouwa Monogatari,TV,Original,Finished Airing,PG - Children,7.03,3474,5235,"Drama, Historical"
10015,Yu☆Gi☆Oh! Zexal,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,6.5,5626,2038,"Action, Fantasy, Game, Shounen"
10016,Kizuna Ichigeki,Movie,Unknown,Finished Airing,G - All Ages,6.64,5018,4965,"Martial Arts, Comedy"
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,OVA,Manga,Finished Airing,PG-13 - Teens 13 or older,6.96,3700,2605,"Sci-Fi, Adventure, Super Power, Martial Arts, Fantasy, Shounen"
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,ONA,Light novel,Finished Airing,PG-13 - Teens 13 or older,7.57,1435,658,"Slice of Life, Comedy"
10029,Coquelicot-zaka kara,Movie,Manga,Finished Airing,G - All Ages,7.99,564,1170,"Historical, Romance, School, Shoujo"
10030,Bakuman. 2nd Season,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,8.49,108,374,"Comedy, Drama, Romance, Shounen"
10033,Toriko,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,7.7,1120,1152,"Action, Adventure, Comedy, Fantasy, Shounen"
10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete,Special,Unknown,Finished Airing,PG-13 - Teens 13 or older,6.69,4786,8687,"Drama, Music, Romance, Sci-Fi, Shoujo"
10039,Chinpui Specials,Special,Unknown,Finished Airing,G - All Ages,5.59,9870,12397,Comedy
10040,Chinpui: Eri-sama Katsudou Daishashin,Movie,Unknown,Finished Airing,G - All Ages,6.03,9871,11980,Comedy
10043,Sailor Fuku Shinryou Tsumaka,OVA,Visual novel,Finished Airing,Rx - Hentai,6.18,0,7051,Hentai
10044,Brave Fire S0.9,Special,Unknown,Finished Airing,None,5.35,9766,11260,"Mecha, Sci-Fi"
10045,Seishun Fuufu Monogatari: Koiko no Mainichi,OVA,Manga,Finished Airing,R+ - Mild Nudity,5.89,11989,10837,"Comedy, Drama, Ecchi, Romance, Seinen"
10048,Fuyu no Semi Special,OVA,Manga,Finished Airing,R+ - Mild Nudity,7.3,0,5855,"Action, Military, Historical, Drama, Samurai, Yaoi"
10049,Nurarihyon no Mago: Sennen Makyou,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,8.11,425,886,"Action, Demons, Shounen, Supernatural"
10050,Macross F Music Clip Shuu: Nyankuri,Music,Original,Finished Airing,G - All Ages,7.43,1895,5594,Music
10055,Black Jack: Heian Sento,Movie,Unknown,Finished Airing,PG-13 - Teens 13 or older,6.59,5236,7583,Shounen
10056,Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken,Movie,Unknown,Finished Airing,PG - Children,5.84,12211,11804,"Comedy, Fantasy, Kids"
10057,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,Movie,Unknown,Finished Airing,PG - Children,5.67,12233,11760,"Comedy, Fantasy, Kids"
10058,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,Movie,Unknown,Finished Airing,PG - Children,6.29,12243,11593,"Comedy, Fantasy, Kids"
10059,Sore Ike! Anpanman: Tsumiki Shiro no Himitsu,Movie,Unknown,Finished Airing,PG - Children,6.5,12235,11315,"Kids, Fantasy, Comedy"
10060,Sore Ike! Anpanman: Sora Tobu Ehon to Glass no Kutsu,Movie,Unknown,Finished Airing,PG - Children,6.06,12228,11707,"Comedy, Fantasy, Kids"
10061,Sore Ike! Anpanman: Baikinman no Gyakushuu,Movie,Unknown,Finished Airing,PG - Children,5.98,12188,11575,"Comedy, Fantasy, Kids"
10067,Angel Beats!: Another Epilogue,Special,Original,Finished Airing,PG-13 - Teens 13 or older,7.59,1369,489,"Supernatural, Drama, School"
10073,Seikon no Qwaser II,TV,Manga,Finished Airing,R+ - Mild Nudity,6.61,5179,1014,"Action, Super Power, Supernatural, Ecchi, Seinen"
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,Movie,Unknown,Finished Airing,PG-13 - Teens 13 or older,6.8,4340,4929,"Action, Adventure, Comedy, Shounen"
10075,Naruto x UT,OVA,Manga,Finished Airing,PG-13 - Teens 13 or older,7.53,1558,2158,"Action, Comedy, Super Power, Martial Arts, Shounen"
10076,Kämpfer für die Liebe,Special,Light novel,Finished Airing,R+ - Mild Nudity,6.62,5119,1700,"Action, Comedy, Ecchi, Shoujo Ai, Super Power"
10077,Sango no Umi to Ouji,OVA,Unknown,Finished Airing,None,5.63,11949,11047,Fantasy
10079,Hoshizora e Kakaru Hashi,TV,Visual novel,Finished Airing,R+ - Mild Nudity,6.97,3674,783,"Comedy, Ecchi, Harem, Romance, School"
10080,Kami nomi zo Shiru Sekai II,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,8.07,464,288,"Comedy, Harem, Romance, Shounen, Supernatural"
10083,Shiki Specials,Special,Novel,Finished Airing,R - 17+ (violence & profanity),7.9,706,1624,"Horror, Mystery, Supernatural, Vampire"
10087,Fate/Zero,TV,Novel,Finished Airing,R - 17+ (violence & profanity),8.44,139,43,"Action, Supernatural, Magic, Fantasy"
10090,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,Movie,Unknown,Finished Airing,R - 17+ (violence & profanity),7.86,778,3670,"Police, Mecha, Military, Mystery, Sci-Fi, Seinen"
10092,Break Blade 6: Doukoku no Toride,Movie,Manga,Finished Airing,R - 17+ (violence & profanity),7.78,917,1673,"Action, Mecha, Military, Shounen"
10098,Kobato.: Hajimete no Kobato.,Special,Manga,Finished Airing,G - All Ages,6.87,4041,4270,"Fantasy, Comedy, Drama"
10101,Shoujo Senki Brain Jacker,OVA,Visual novel,Finished Airing,Rx - Hentai,5.83,0,6257,"Hentai, Supernatural"
10104,Loups=Garous Picture Drama,Special,Unknown,Finished Airing,PG - Children,5.47,8417,7949,"Mystery, Sci-Fi"
10105,Bavi Stock,OVA,Novel,Finished Airing,PG-13 - Teens 13 or older,5.28,8707,9405,"Action, Sci-Fi, Adventure, Fantasy"
10106,Sweet Home: H na Oneesan wa Suki Desu ka?,OVA,Visual novel,Finished Airing,Rx - Hentai,7.19,0,4477,"Harem, Hentai"
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Special,Unknown,Finished Airing,PG-13 - Teens 13 or older,7.05,3379,2870,Comedy
10109,Softenni,TV,Manga,Finished Airing,R+ - Mild Nudity,6.58,5300,2813,"Comedy, Sports, Ecchi, School"
10110,Mayo Chiki!,TV,Light novel,Finished Airing,R+ - Mild Nudity,7.48,1699,260,"Harem, Comedy, Romance, Ecchi, School"
10112,Alexandros no Ketsudan,OVA,Unknown,Finished Airing,PG-13 - Teens 13 or older,5.71,7966,10417,Historical
10113,Yokohama Meibutsu: Otoko Katayama-gumi!,OVA,Unknown,Finished Airing,R - 17+ (violence & profanity),5.97,12766,10914,"Action, School, Shounen"
10114,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,Movie,Manga,Finished Airing,G - All Ages,6.74,4594,9985,"Comedy, Shounen"
10115,Friends: Mononoke Shima no Naki,Movie,Unknown,Finished Airing,PG - Children,7.06,3333,8897,"Kids, Fantasy, Comedy"
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Movie,Manga,Finished Airing,G - All Ages,7.04,3402,7891,"Comedy, Seinen"
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,ONA,Unknown,Finished Airing,PG-13 - Teens 13 or older,6.52,5514,9633,"Adventure, Drama, Sci-Fi"
10119,Seitokai Yakuindomo OVA,OVA,4-koma manga,Finished Airing,R - 17+ (violence & profanity),7.87,767,1042,"Comedy, School, Shounen, Slice of Life"
10122,Kowarekake no Orgel Special,Special,Original,Finished Airing,G - All Ages,6.98,3644,3973,"Sci-Fi, Slice of Life, Drama, Seinen"
10132,Jin Sheng Yuan,Music,Unknown,Finished Airing,PG-13 - Teens 13 or older,6.2,6756,9527,Music
10135,Manga Hajimete Monogatari,TV,Unknown,Finished Airing,G - All Ages,6.3,6402,10760,"Adventure, Comedy, Historical"
10136,Manga Doushite Monogatari,TV,Unknown,Finished Airing,G - All Ages,6.74,11162,11309,"Kids, Adventure, Comedy"
10137,Manga Naruhodo Monogatari,TV,Unknown,Finished Airing,G - All Ages,6.37,11171,11785,"Adventure, Kids"
10138,Manga Hajimete Omoshiro Juku,TV,Unknown,Finished Airing,G - All Ages,6.31,6358,11030,"Adventure, Kids"
10139,21 Seiki Manga Hajimete Monogatari,Special,Unknown,Finished Airing,G - All Ages,6.35,6170,10323,"Adventure, Comedy, Kids, Sci-Fi"
10149,Mofa Ya Ma,Movie,Unknown,Finished Airing,PG-13 - Teens 13 or older,6.21,6724,11648,"Adventure, Fantasy"
10152,Kimi ni Todoke 2nd Season: Kataomoi,Special,Unknown,Finished Airing,PG-13 - Teens 13 or older,7.26,2574,1716,"Romance, Shoujo"
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,Movie,Unknown,Finished Airing,R+ - Mild Nudity,8.28,257,2956,"Action, Comedy, Super Power, Drama, Magic"
10155,Dog Days,TV,Original,Finished Airing,PG-13 - Teens 13 or older,7.14,3034,691,"Action, Adventure, Fantasy, Magic"
10156,Sacred Seven,TV,Original,Finished Airing,PG-13 - Teens 13 or older,6.71,4723,1411,"Action, Sci-Fi, Super Power, School"
10161,No.6,TV,Novel,Finished Airing,R - 17+ (violence & profanity),7.72,1064,330,"Action, Sci-Fi, Mystery, Drama"
10162,Usagi Drop,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,8.52,97,256,"Josei, Slice of Life"
10163,C: The Money of Soul and Possibility Control,TV,Original,Finished Airing,PG-13 - Teens 13 or older,7.38,2101,386,"Action, Mystery, Super Power, Thriller"
10165,Nichijou,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,8.52,96,136,"Slice of Life, Comedy, School"
10172,Freezing Specials,Special,Unknown,Finished Airing,R+ - Mild Nudity,6.71,4700,2004,"Action, Comedy, Ecchi"
10177,DD Hokuto no Ken,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,6.24,6614,5958,"Parody, Seinen"
10178,Otona Joshi no Anime Time,Special,Novel,Finished Airing,R - 17+ (violence & profanity),7.5,1645,3224,"Slice of Life, Drama, Romance, Josei"
10180,Otome Youkai Zakuro Picture Drama,Special,Unknown,Finished Airing,PG-13 - Teens 13 or older,6.42,5936,5600,"Romance, Supernatural, Demons, Historical, Seinen"
10187,HenSemi (TV),TV,Manga,Finished Airing,R - 17+ (violence & profanity),6.62,5114,1985,"Comedy, Ecchi, Seinen"
10189,Hunter x Hunter Pilot,OVA,Manga,Finished Airing,PG-13 - Teens 13 or older,7.33,2307,3245,"Action, Adventure, Shounen, Super Power"
10191,Katte ni Kaizou,OVA,Manga,Finished Airing,R+ - Mild Nudity,6.99,3602,2474,"Comedy, Parody, School, Sci-Fi, Shounen"
10194,Badaui Jeonseol Jangbogo,TV,Unknown,Finished Airing,G - All Ages,6.29,6425,9489,"Action, Adventure, Comedy, Mystery"
10196,Baby Princess 3D Paradise 0 [Love],OVA,Light novel,Finished Airing,R+ - Mild Nudity,6.56,5368,2602,"Ecchi, Harem, Seinen"
10197,Nyanpire The Animation,TV,Manga,Finished Airing,G - All Ages,6.78,4413,2572,"Comedy, Supernatural, Vampire"
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,Movie,Unknown,Finished Airing,G - All Ages,6.19,6808,9980,"Action, Kids, Adventure, Fantasy, Magic, Super Power, Shoujo"
10200,Bikkuriman: Moen Zone no Himitsu,Movie,Unknown,Finished Airing,G - All Ages,5.43,9714,11911,"Action, Adventure, Kids"
10201,Senkou no Night Raid Picture Drama,Special,Original,Finished Airing,PG-13 - Teens 13 or older,6.25,6593,7087,"Action, Historical, Super Power"
10202,Kamen Rider Den-O: Imagin Anime 3,OVA,Unknown,Finished Airing,G - All Ages,6.47,5720,9766,"Action, Adventure, Comedy, Kids, Super Power"
10203,Bikkuriman: Daiichiji Seima Taisen,Movie,Unknown,Finished Airing,None,5.43,9713,11955,"Action, Adventure, Kids"
10207,Lily to Kaeru to (Otouto),Special,Original,Finished Airing,PG - Children,6.46,5758,8432,"Adventure, Comedy, Supernatural"
10209,Kore wa Zombie Desu ka? OVA,OVA,Light novel,Finished Airing,PG-13 - Teens 13 or older,7.52,1578,931,"Action, Harem, Comedy, Supernatural, Magic, Ecchi"
10210,Bug tte Honey,TV,Game,Finished Airing,G - All Ages,6.2,9774,10992,"Adventure, Comedy"
